LinesCount,LinesAvgLength,LineCommentCount,LineCodeCount,LineBlankCount,TypesCount,ClassCount,ObjectCount,TraitCount,MaxChildren,MethodCount,PrivateMethodCount,ProtectedMethodCount,MethodOverrideCount,FinalMethodCount,VarLocalCount,VarFieldCount,MagicNumbersCount,File
133,27,22,99,16,3,2,1,0,1,8,0,0,3,0,0,1,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/SocketInputDStream.scala
167,39,49,100,28,4,3,1,0,2,14,0,0,8,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/MapWithStateDStream.scala
33,35,16,13,5,1,1,0,0,1,1,0,0,0,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/PluggableInputDStream.scala
38,35,16,16,7,1,1,0,0,1,3,0,0,3,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/FlatMappedDStream.scala
68,39,20,40,13,1,1,0,0,1,6,0,0,5,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/WindowedDStream.scala
38,34,16,16,7,1,1,0,0,1,3,0,0,3,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/FilteredDStream.scala
72,30,16,46,11,1,1,0,0,1,5,2,0,3,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/QueueInputDStream.scala
804,44,378,420,56,1,1,0,0,1,51,2,0,0,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/PairDStreamFunctions.scala
36,35,16,14,7,1,1,0,0,1,3,0,0,3,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/GlommedDStream.scala
370,43,132,228,38,3,2,1,0,1,19,9,0,8,0,0,5,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/FileInputDStream.scala
41,34,19,16,8,1,1,0,0,1,3,0,0,3,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/ConstantInputDStream.scala
67,41,24,37,9,1,1,0,0,1,4,0,0,3,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/dstream/TransformedDStream.scala
107,32,23,73,14,2,2,0,0,2,5,1,0,1,0,1,1,1,streaming/src/main/scala/org/apache/spark/streaming/dstream/RawInputDStream.scala
93,31,23,43,30,2,1,1,0,0,23,0,0,1,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/Time.scala
121,30,40,53,38,5,1,4,0,0,30,0,0,1,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/Duration.scala
397,37,67,326,42,6,4,2,0,4,14,0,0,1,0,3,3,2,streaming/src/main/scala/org/apache/spark/streaming/Checkpoint.scala
79,27,24,52,9,1,1,0,0,0,3,0,0,0,0,1,2,0,streaming/src/main/scala/org/apache/spark/streaming/ContextWaiter.scala
228,38,44,157,38,5,3,2,0,1,11,1,1,6,0,0,3,0,streaming/src/main/scala/org/apache/spark/streaming/rdd/MapWithStateRDD.scala
208,43,68,137,17,2,2,0,0,1,6,0,0,4,0,2,0,0,streaming/src/main/scala/org/apache/spark/streaming/rdd/WriteAheadLogBackedBlockRDD.scala
58,33,16,32,11,2,1,1,0,0,10,0,0,1,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/Interval.scala
227,33,41,161,34,2,1,1,0,1,20,0,4,0,0,0,2,2,streaming/src/main/scala/org/apache/spark/streaming/receiver/ReceiverSupervisor.scala
221,39,24,168,33,1,1,0,0,1,19,2,4,6,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/receiver/ReceiverSupervisorImpl.scala
74,36,41,30,9,1,1,0,0,1,4,1,0,0,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/receiver/RateLimiter.scala
302,37,89,200,31,4,2,1,1,1,17,4,0,1,0,1,2,2,streaming/src/main/scala/org/apache/spark/streaming/receiver/BlockGenerator.scala
27,45,16,9,3,4,2,1,1,3,0,0,0,0,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/receiver/ReceiverMessage.scala
280,36,156,108,32,1,1,0,0,1,24,0,0,0,0,0,2,0,streaming/src/main/scala/org/apache/spark/streaming/receiver/Receiver.scala
34,42,16,12,7,4,3,0,1,3,0,0,0,0,0,0,0,0,streaming/src/main/scala/org/apache/spark/streaming/receiver/ReceivedBlock.scala
247,37,53,173,39,8,5,1,2,2,14,1,0,0,0,2,1,1,streaming/src/main/scala/org/apache/spark/streaming/receiver/ReceivedBlockHandler.scala
36,38,24,12,4,1,1,0,0,0,2,0,0,0,0,0,0,0,streaming/src/test/scala/org/apache/spark/streamingtest/ImplicitSuite.scala
110,33,16,77,18,1,1,0,0,1,0,0,0,0,0,0,0,76,streaming/src/test/scala/org/apache/spark/streaming/DurationSuite.scala
647,38,81,543,86,6,5,1,0,2,19,1,0,1,0,0,1,32,streaming/src/test/scala/org/apache/spark/streaming/InputStreamsSuite.scala
818,32,60,704,96,2,2,0,0,1,4,0,0,0,0,0,0,65,streaming/src/test/scala/org/apache/spark/streaming/BasicOperationsSuite.scala
85,36,21,62,8,1,1,0,0,1,1,0,0,1,0,0,1,11,streaming/src/test/scala/org/apache/spark/streaming/util/RecurringTimerSuite.scala
135,41,24,95,25,5,4,1,0,2,8,0,0,5,0,0,0,0,streaming/src/test/scala/org/apache/spark/streaming/util/WriteAheadLogUtilsSuite.scala
45,37,16,23,7,1,1,0,0,1,1,1,0,0,0,0,0,1,streaming/src/test/scala/org/apache/spark/streaming/util/RateLimitedOutputStreamSuite.scala
796,36,83,667,103,9,8,1,0,3,34,2,1,9,0,0,12,20,streaming/src/test/scala/org/apache/spark/streaming/util/WriteAheadLogSuite.scala
393,40,97,279,57,2,2,0,0,1,9,5,0,4,0,0,5,64,streaming/src/test/scala/org/apache/spark/streaming/StateMapSuite.scala
114,35,16,83,16,1,1,0,0,1,0,0,0,0,0,0,0,118,streaming/src/test/scala/org/apache/spark/streaming/TimeSuite.scala
99,37,39,52,13,3,0,2,1,2,6,0,0,2,0,0,0,1,streaming/src/test/scala/org/apache/spark/streaming/JavaTestUtils.scala
385,38,39,307,59,7,7,0,0,5,17,2,0,12,0,0,2,15,streaming/src/test/scala/org/apache/spark/streaming/StreamingListenerSuite.scala
303,39,16,259,29,2,2,0,0,1,13,4,0,9,0,0,9,33,streaming/src/test/scala/org/apache/spark/streaming/api/java/JavaStreamingListenerWrapperSuite.scala
83,30,27,50,10,2,0,1,1,1,4,0,0,1,0,0,2,0,streaming/src/test/scala/org/apache/spark/streaming/LocalStreamingContext.scala
153,43,24,114,19,1,1,0,0,1,5,4,0,1,0,0,0,4,streaming/src/test/scala/org/apache/spark/streaming/ReceiverInputDStreamSuite.scala
577,30,42,475,87,1,1,0,0,1,9,3,0,2,0,0,3,26,streaming/src/test/scala/org/apache/spark/streaming/MapWithStateSuite.scala
411,37,87,323,53,3,2,1,0,3,11,4,0,2,0,9,3,4,streaming/src/test/scala/org/apache/spark/streaming/MasterFailureTest.scala
227,43,32,179,31,1,1,0,0,1,7,3,0,2,0,0,0,40,streaming/src/test/scala/org/apache/spark/streaming/DStreamScopeSuite.scala
431,36,67,337,65,5,5,0,0,1,26,1,2,5,0,1,3,5,streaming/src/test/scala/org/apache/spark/streaming/ReceiverSuite.scala
132,41,50,98,19,2,1,1,0,1,3,0,0,0,0,0,0,0,streaming/src/test/scala/org/apache/spark/streaming/scheduler/JobGeneratorSuite.scala
161,47,23,131,15,1,1,0,0,1,0,0,0,0,0,0,0,2,streaming/src/test/scala/org/apache/spark/streaming/scheduler/ReceiverSchedulingPolicySuite.scala
230,34,34,177,33,6,4,2,0,2,19,0,0,12,0,2,4,7,streaming/src/test/scala/org/apache/spark/streaming/scheduler/ReceiverTrackerSuite.scala
87,31,19,57,15,2,2,0,0,1,5,0,0,2,0,0,0,5,streaming/src/test/scala/org/apache/spark/streaming/scheduler/RateControllerSuite.scala
67,40,16,41,11,1,1,0,0,1,1,0,0,1,0,0,0,5,streaming/src/test/scala/org/apache/spark/streaming/scheduler/InputInfoTrackerSuite.scala
423,39,42,347,53,2,2,0,0,1,15,6,0,2,0,0,3,17,streaming/src/test/scala/org/apache/spark/streaming/scheduler/ExecutorAllocationManagerSuite.scala
160,41,40,127,18,1,1,0,0,1,1,1,0,0,0,0,0,81,streaming/src/test/scala/org/apache/spark/streaming/scheduler/rate/PIDRateEstimatorSuite.scala
83,42,17,57,11,1,1,0,0,1,2,2,0,0,0,0,0,8,streaming/src/test/scala/org/apache/spark/streaming/ui/UIUtilsSuite.scala
270,43,35,208,47,1,1,0,0,1,2,1,0,1,0,0,0,47,streaming/src/test/scala/org/apache/spark/streaming/ui/StreamingJobProgressListenerSuite.scala
566,36,168,387,62,7,6,0,1,2,41,3,0,10,0,1,3,4,streaming/src/test/scala/org/apache/spark/streaming/TestSuiteBase.scala
196,39,32,162,12,1,1,0,0,1,18,17,1,1,0,0,0,13,streaming/src/test/scala/org/apache/spark/streaming/DStreamClosureSuite.scala
59,31,21,30,11,1,1,0,0,1,0,0,0,0,0,0,1,1,streaming/src/test/scala/org/apache/spark/streaming/FailureSuite.scala
996,41,207,847,104,5,3,1,1,1,17,1,4,7,0,0,7,41,streaming/src/test/scala/org/apache/spark/streaming/CheckpointSuite.scala
342,32,33,278,45,1,1,0,0,1,6,0,0,2,0,0,0,40,streaming/src/test/scala/org/apache/spark/streaming/WindowOperationsSuite.scala
439,39,60,367,51,3,3,0,0,2,13,11,0,0,0,1,6,33,streaming/src/test/scala/org/apache/spark/streaming/ReceivedBlockHandlerSuite.scala
399,42,71,306,66,2,1,1,0,1,11,2,0,3,0,0,3,14,streaming/src/test/scala/org/apache/spark/streaming/rdd/MapWithStateRDDSuite.scala
262,38,57,189,32,1,1,0,0,1,8,5,0,3,0,0,4,20,streaming/src/test/scala/org/apache/spark/streaming/rdd/WriteAheadLogBackedBlockRDDSuite.scala
454,43,72,350,81,1,1,0,0,1,15,0,0,0,0,1,3,15,streaming/src/test/scala/org/apache/spark/streaming/ReceivedBlockTrackerSuite.scala
216,38,37,162,35,1,1,0,0,1,4,2,0,2,0,0,1,3,streaming/src/test/scala/org/apache/spark/streaming/UISeleniumSuite.scala
262,39,50,215,29,2,2,0,0,1,7,1,0,6,0,0,5,0,streaming/src/test/scala/org/apache/spark/streaming/receiver/BlockGeneratorSuite.scala
46,37,16,25,6,1,1,0,0,1,0,0,0,0,0,0,0,3,streaming/src/test/scala/org/apache/spark/streaming/receiver/RateLimiterSuite.scala
1038,36,95,891,129,8,4,4,0,3,26,2,0,8,0,3,19,24,streaming/src/test/scala/org/apache/spark/streaming/StreamingContextSuite.scala
94,32,24,58,15,2,1,1,0,1,9,0,3,6,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/Normalizer.scala
226,36,39,161,30,2,1,1,0,1,12,0,0,5,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/Binarizer.scala
563,36,93,426,77,9,5,3,1,2,37,5,2,13,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/OneHotEncoder.scala
323,31,45,233,51,8,5,2,1,2,28,0,2,13,0,5,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/StandardScaler.scala
268,42,78,171,31,3,1,1,1,1,16,1,0,4,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/QuantileDiscretizer.scala
321,35,61,210,59,8,5,2,1,2,29,0,2,13,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/RobustScaler.scala
304,38,70,206,37,2,1,1,0,1,19,1,0,5,0,2,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/Bucketizer.scala
318,35,62,213,54,7,4,2,1,2,29,0,2,13,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/Imputer.scala
355,39,142,205,40,3,2,0,1,2,22,0,0,3,2,2,0,1,mllib/src/main/scala/org/apache/spark/ml/feature/LSH.scala
621,39,137,421,90,17,12,4,1,3,47,2,4,30,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/RFormula.scala
102,34,30,59,16,2,1,1,0,1,10,0,3,6,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/DCT.scala
233,32,54,152,37,8,5,2,1,2,21,0,2,13,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/PCA.scala
300,41,50,235,26,2,1,1,0,1,12,0,0,5,0,2,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/VectorAssembler.scala
553,40,129,395,55,9,6,2,1,2,28,3,1,13,0,8,2,0,mllib/src/main/scala/org/apache/spark/ml/feature/VectorIndexer.scala
244,41,81,148,23,2,1,1,0,1,14,0,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/FeatureHasher.scala
174,32,51,102,32,4,2,2,0,2,21,0,6,11,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/Tokenizer.scala
106,36,25,69,15,2,1,1,0,1,9,0,3,6,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/ElementwiseProduct.scala
677,36,104,509,95,11,7,3,1,2,55,7,2,20,1,0,0,2,mllib/src/main/scala/org/apache/spark/ml/feature/StringIndexer.scala
187,35,37,128,29,3,2,1,0,1,16,0,0,8,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/HashingTF.scala
188,37,43,126,26,2,1,1,0,1,15,1,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/VectorSlicer.scala
239,31,33,170,42,8,5,2,1,2,24,0,2,13,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/IDF.scala
299,38,66,218,24,3,2,1,0,1,15,3,0,5,0,6,1,0,mllib/src/main/scala/org/apache/spark/ml/feature/Interaction.scala
240,35,56,153,39,8,5,2,1,2,23,0,1,15,1,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/BucketedRandomProjectionLSH.scala
89,42,83,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/package.scala
198,37,44,139,21,2,1,1,0,1,11,1,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/VectorSizeHint.scala
193,32,28,132,37,8,5,2,1,2,19,0,2,13,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/MaxAbsScaler.scala
106,36,36,60,14,2,1,1,0,1,8,0,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/SQLTransformer.scala
437,34,104,293,62,9,5,3,1,2,37,0,2,13,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/Word2Vec.scala
308,33,51,221,51,12,7,3,2,6,22,7,0,6,0,2,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/RFormulaParser.scala
282,32,57,186,49,8,5,2,1,2,25,0,2,13,0,2,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/MinMaxScaler.scala
235,36,59,153,32,2,1,1,0,1,18,0,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/StopWordsRemover.scala
208,35,46,134,35,7,5,2,0,1,21,0,1,15,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/MinHashLSH.scala
362,35,79,240,54,8,5,2,1,2,32,1,1,13,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/ChiSqSelector.scala
50,36,33,14,6,2,2,0,0,0,1,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/Instance.scala
85,33,31,43,14,2,1,1,0,1,8,0,3,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/NGram.scala
204,33,50,140,23,2,1,1,0,1,15,5,3,6,0,6,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/PolynomialExpansion.scala
49,30,23,19,9,1,1,0,0,0,5,0,0,1,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/feature/LabeledPoint.scala
397,35,76,272,59,8,5,2,1,2,32,0,2,13,0,2,1,0,mllib/src/main/scala/org/apache/spark/ml/feature/CountVectorizer.scala
436,37,88,301,67,9,6,2,1,2,32,0,2,17,0,0,1,0,mllib/src/main/scala/org/apache/spark/ml/tuning/CrossValidator.scala
419,36,79,287,68,9,6,2,1,2,32,0,2,17,0,0,1,0,mllib/src/main/scala/org/apache/spark/ml/tuning/TrainValidationSplit.scala
120,26,47,70,15,1,1,0,0,0,9,0,0,0,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/tuning/ParamGridBuilder.scala
213,40,55,147,24,2,0,1,1,1,9,0,2,0,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/tuning/ValidatorParams.scala
64,36,37,27,6,1,0,1,0,0,3,1,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/ann/BreezeUtil.scala
859,29,347,488,92,20,11,4,5,7,60,0,0,23,0,10,11,3,mllib/src/main/scala/org/apache/spark/ml/ann/Layer.scala
124,32,33,82,14,5,4,0,1,2,12,0,0,11,0,4,0,0,mllib/src/main/scala/org/apache/spark/ml/ann/LossFunction.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/param/params.scala
259,45,50,199,19,2,1,1,0,0,6,3,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/param/shared/SharedParamsCodeGen.scala
59,35,31,24,8,1,0,0,1,1,2,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/param/shared/HasParallelism.scala
105,39,38,63,9,1,1,0,0,1,1,0,0,0,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/optim/aggregator/HingeAggregator.scala
366,40,195,159,20,1,1,0,0,1,3,2,0,0,0,9,0,0,mllib/src/main/scala/org/apache/spark/ml/optim/aggregator/LogisticAggregator.scala
152,37,71,75,10,1,1,0,0,1,1,0,0,0,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/optim/aggregator/HuberAggregator.scala
87,37,26,50,14,1,0,0,1,1,5,0,0,0,0,1,2,0,mllib/src/main/scala/org/apache/spark/ml/optim/aggregator/DifferentiableLossAggregator.scala
224,38,158,64,7,1,1,0,0,1,1,0,0,0,0,0,2,0,mllib/src/main/scala/org/apache/spark/ml/optim/aggregator/LeastSquaresAggregator.scala
88,41,42,48,7,2,1,0,1,1,2,0,0,1,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/optim/loss/DifferentiableRegularization.scala
71,45,34,34,5,1,1,0,0,1,1,0,0,1,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/optim/loss/RDDLossFunction.scala
119,38,46,62,17,2,2,0,0,2,1,0,0,0,0,4,0,0,mllib/src/main/scala/org/apache/spark/ml/optim/IterativelyReweightedLeastSquares.scala
513,31,114,388,43,8,3,4,1,3,16,3,0,0,0,13,11,1,mllib/src/main/scala/org/apache/spark/ml/optim/WeightedLeastSquares.scala
164,35,46,108,19,6,5,0,1,2,5,0,0,3,0,3,0,2,mllib/src/main/scala/org/apache/spark/ml/optim/NormalEquationSolver.scala
185,36,18,141,29,2,2,0,0,1,10,1,0,9,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/source/libsvm/LibSVMRelation.scala
53,44,49,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/source/libsvm/LibSVMDataSource.scala
51,36,23,23,8,2,1,1,0,1,1,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/source/libsvm/LibSVMOptions.scala
56,42,52,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/source/image/ImageDataSource.scala
32,42,20,9,5,1,1,0,0,1,1,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/source/image/ImageOptions.scala
100,37,16,73,12,1,1,0,0,1,4,0,1,4,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/source/image/ImageFileFormat.scala
52,31,25,22,8,1,0,0,1,0,3,0,0,0,0,0,1,0,mllib/src/main/scala/org/apache/spark/ml/util/HasTrainingSummary.scala
72,36,29,39,6,1,0,1,0,0,2,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/util/DatasetUtils.scala
207,33,83,122,15,1,0,1,0,0,10,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/util/SchemaUtils.scala
687,33,267,406,68,18,7,3,8,3,40,3,3,9,3,2,3,0,mllib/src/main/scala/org/apache/spark/ml/util/ReadWrite.scala
124,37,47,74,10,1,0,1,0,0,5,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/util/MetadataUtils.scala
252,28,72,160,39,5,2,3,0,2,27,0,0,8,0,0,0,1,mllib/src/main/scala/org/apache/spark/ml/util/Instrumentation.scala
48,29,28,15,9,2,0,1,1,0,2,0,0,1,0,0,0,1,mllib/src/main/scala/org/apache/spark/ml/util/Identifiable.scala
156,26,66,77,28,4,4,0,0,2,15,0,4,6,0,0,3,0,mllib/src/main/scala/org/apache/spark/ml/util/stopwatches.scala
218,37,26,177,24,5,4,1,0,4,9,0,0,1,0,0,1,4,mllib/src/main/scala/org/apache/spark/ml/python/MLSerDe.scala
1022,36,342,588,132,15,10,4,1,3,77,1,5,24,0,1,1,2,mllib/src/main/scala/org/apache/spark/ml/clustering/LDA.scala
782,34,190,517,103,10,7,2,1,2,44,1,2,14,0,16,2,1,mllib/src/main/scala/org/apache/spark/ml/clustering/GaussianMixture.scala
359,35,84,233,54,8,5,2,1,2,31,0,2,14,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/clustering/BisectingKMeans.scala
54,35,31,22,5,1,1,0,0,1,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/clustering/ClusteringSummary.scala
198,34,67,112,27,3,1,1,1,1,14,0,0,2,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/clustering/PowerIterationClustering.scala
415,33,88,276,68,11,8,2,1,2,38,0,1,19,0,1,0,0,mllib/src/main/scala/org/apache/spark/ml/clustering/KMeans.scala
168,38,59,91,25,1,1,0,0,1,11,0,0,1,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/fpm/PrefixSpan.scala
414,36,97,275,58,8,4,3,1,2,31,2,2,13,0,0,2,0,mllib/src/main/scala/org/apache/spark/ml/fpm/FPGrowth.scala
60,36,20,31,11,1,1,0,0,1,6,0,0,6,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/recommendation/TopByKeyAggregator.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/recommendation/ALS.scala
1337,41,420,948,114,2,1,1,0,2,21,7,0,0,0,20,0,1,mllib/src/main/scala/org/apache/spark/ml/tree/impl/RandomForest.scala
135,40,45,87,9,2,1,1,0,1,4,3,0,0,0,2,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/impl/BaggedPoint.scala
187,33,87,96,22,1,1,0,0,1,8,0,0,0,0,2,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/impl/DTStatsAggregator.scala
498,39,133,350,48,1,0,1,0,1,10,0,0,0,0,8,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/impl/GradientBoostedTrees.scala
245,40,69,168,29,2,1,1,0,1,13,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/impl/DecisionTreeMetadata.scala
135,38,57,76,9,2,1,1,0,1,3,2,0,0,0,2,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/impl/TreePoint.scala
70,32,28,39,8,1,1,0,0,1,3,0,0,1,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/impl/TimeTracker.scala
617,37,208,364,83,20,0,5,15,4,31,0,4,4,16,4,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/treeParams.scala
431,35,139,265,59,7,4,3,0,2,44,1,0,2,0,2,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/Node.scala
191,32,46,124,29,4,2,1,1,2,18,1,0,4,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/tree/Split.scala
543,37,188,344,52,11,3,6,2,1,28,1,0,2,0,0,0,1,mllib/src/main/scala/org/apache/spark/ml/tree/treeModels.scala
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/functions.scala
121,34,44,76,12,3,1,2,0,1,5,0,0,2,0,0,1,0,mllib/src/main/scala/org/apache/spark/ml/image/HadoopUtils.scala
191,29,81,105,25,1,0,1,0,0,8,0,0,0,0,2,0,3,mllib/src/main/scala/org/apache/spark/ml/image/ImageSchema.scala
147,35,33,97,22,2,1,1,0,1,13,0,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/evaluation/BinaryClassificationEvaluator.scala
140,33,30,89,25,2,1,1,0,1,12,0,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/evaluation/RankingEvaluator.scala
229,35,51,150,35,2,1,1,0,1,18,0,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/evaluation/MulticlassClassificationEvaluator.scala
159,34,33,105,25,2,1,1,0,1,12,0,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/evaluation/MultilabelClassificationEvaluator.scala
63,34,39,22,7,1,1,0,0,1,4,0,0,1,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/evaluation/Evaluator.scala
658,37,333,288,62,6,3,3,0,2,23,0,0,5,0,0,1,0,mllib/src/main/scala/org/apache/spark/ml/evaluation/ClusteringEvaluator.scala
141,34,35,88,22,2,1,1,0,1,13,0,0,5,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/evaluation/RegressionEvaluator.scala
50,37,46,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/package.scala
124,33,50,66,17,2,2,0,0,1,12,0,3,4,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/Transformer.scala
84,33,49,32,9,1,1,0,0,1,5,0,0,1,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/Estimator.scala
116,43,57,53,11,2,1,1,0,0,4,1,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/stat/KolmogorovSmirnovTest.scala
78,45,40,34,7,2,1,1,0,0,1,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/stat/ChiSquareTest.scala
726,33,145,512,101,26,4,20,2,10,58,2,0,13,0,7,12,0,mllib/src/main/scala/org/apache/spark/ml/stat/Summarizer.scala
84,43,53,29,6,1,0,1,0,0,2,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/stat/Correlation.scala
655,35,202,392,88,11,8,2,1,3,38,0,3,15,0,7,2,1,mllib/src/main/scala/org/apache/spark/ml/regression/AFTSurvivalRegression.scala
417,36,94,271,70,6,4,2,0,2,37,0,2,15,0,3,0,0,mllib/src/main/scala/org/apache/spark/ml/regression/GBTRegressor.scala
331,37,66,221,52,6,4,2,0,2,32,0,3,13,0,3,0,0,mllib/src/main/scala/org/apache/spark/ml/regression/DecisionTreeRegressor.scala
1031,36,365,616,117,12,9,2,1,2,35,0,2,18,0,2,0,3,mllib/src/main/scala/org/apache/spark/ml/regression/LinearRegression.scala
359,37,68,243,64,6,4,2,0,2,34,0,2,15,0,3,0,0,mllib/src/main/scala/org/apache/spark/ml/regression/RandomForestRegressor.scala
331,34,63,226,54,8,5,2,1,2,31,0,1,13,2,1,0,0,mllib/src/main/scala/org/apache/spark/ml/regression/IsotonicRegression.scala
49,34,31,16,7,2,2,0,0,2,0,0,0,0,0,0,0,0,mllib/src/main/scala/org/apache/spark/ml/regression/Regressor.scala
817,30,236,506,105,15,9,3,3,5,47,1,8,19,4,7,2,0,mllib/src/main/scala/org/apache/spark/ml/regression/FMRegressor.scala
